2023-2024,Apertura,  Viernes 14 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 1-n14 Julio 2023 - 1700 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133973-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjExMTg3LCJpZENsdWJ2aXNpdGEiOjExMTg1fQ==-informe-arbitral-toluca-vs-rayados-de-monterrey-jornada-1-estadio-nemesio-diez-vix,  1 - 1,  https--www.ligafemenil.mx-cancha-estadio-6-estadio-nemesio-diez,  Nemesio Diez,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTczLzEvNzQvMS8xNA==-toluca-vs-rayados-de-monterrey,  ,  https--www.ligafemenil.mx-cancha-playlist-133973-toluca-vs-rayados-de-monterrey,  
2023-2024,Apertura,  Viernes 14 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 1-n14 Julio 2023 - 1706 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133969-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjExMjQzLCJpZENsdWJ2aXNpdGEiOjExMTg5fQ==-informe-arbitral-leon-vs-necaxa-jornada-1-estadio-nou-camp-fox-sports,  2 - 0,  https--www.ligafemenil.mx-cancha-estadio-23-estadio-nou-camp,  Nou Camp,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTY5LzEvNzQvMS8xNA==-leon-vs-necaxa,  ,  https--www.ligafemenil.mx-cancha-playlist-133969-leon-vs-necaxa,  
2023-2024,Apertura,  Viernes 14 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 1-n14 Julio 2023 - 2110 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133975-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjExMTkyLCJpZENsdWJ2aXNpdGEiOjExMTg0fQ==-informe-arbitral-santos-laguna-vs-pachuca-jornada-1-estadio-tsm-corona-fox-sports,  1 - 3,  https--www.ligafemenil.mx-cancha-estadio-63-estadio-tsm-corona,  TSM Corona,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTc1LzEvNzQvMS8xNA==-santos-laguna-vs-pachuca,  ,  https--www.ligafemenil.mx-cancha-playlist-133975-santos-laguna-vs-pachuca,  
2023-2024,Apertura,  Sábado 15 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 1-n15 Julio 2023 - 1200 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133970-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjExMTg4LCJpZENsdWJ2aXNpdGEiOjExMTkxfQ==-informe-arbitral-pumas-vs-america-jornada-1-estadio-olimpico-universitario-vix,  2 - 5,  https--www.ligafemenil.mx-cancha-estadio-7-estadio-olimpico-universitario,  Olímpico Universitario,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTcwLzEvNzQvMS8xNA==-pumas-vs-america,  ,  https--www.ligafemenil.mx-cancha-playlist-133970-pumas-vs-america,  
2023-2024,Apertura,  Domingo 16 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 1-n16 Julio 2023 - 1806 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133971-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjEyMDUxLCJpZENsdWJ2aXNpdGEiOjExMTgxfQ==-informe-arbitral-mazatlan-fc-vs-cruz-azul-jornada-1-estadio-mazatlan-fox-premium,  2 - 3,  https--www.ligafemenil.mx-cancha-estadio-1697-estadio-mazatlan,  Estadio Mazatlán,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTcxLzEvNzQvMS8xNA==-mazatlan-fc-vs-cruz-azul,  ,  https--www.ligafemenil.mx-cancha-playlist-133971-mazatlan-fc-vs-cruz-azul,  
2023-2024,Apertura,  Domingo 16 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 1-n16 Julio 2023 - 2010 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133972-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjExMTgwLCJpZENsdWJ2aXNpdGEiOjExMTgyfQ==-informe-arbitral-tijuana-vs-guadalajara-jornada-1-estadio-caliente-fox-sports--fox-premium,  1 - 1,  https--www.ligafemenil.mx-cancha-estadio-48-estadio-caliente,  Caliente,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTcyLzEvNzQvMS8xNA==-tijuana-vs-guadalajara,  ,  https--www.ligafemenil.mx-cancha-playlist-133972-tijuana-vs-guadalajara,  
2023-2024,Apertura,  Lunes 17 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 1-n17 Julio 2023 - 1900 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133974-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjExMTg2LCJpZENsdWJ2aXNpdGEiOjExNTQzfQ==-informe-arbitral-tigres-de-la-uanl-vs-puebla-fc-jornada-1-estadio-universitario-vix,  4 - 0,  https--www.ligafemenil.mx-cancha-estadio-12-estadio-universitario,  Universitario,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTc0LzEvNzQvMS8xNA==-tigres-de-la-uanl-vs-puebla-fc,  ,  https--www.ligafemenil.mx-cancha-playlist-133974-tigres-de-la-uanl-vs-puebla-fc,  
2023-2024,Apertura,  Lunes 17 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 1-n17 Julio 2023 - 2110 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133976-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjExNzk1LCJpZENsdWJ2aXNpdGEiOjExNzc4fQ==-informe-arbitral-fc-juarez-vs-club-atletico-de-san-luis-jornada-1-estadio-olimpico-benito-juarez-fox-sports--fox-premium,  1 - 1,  https--www.ligafemenil.mx-cancha-estadio-17-estadio-olimpico-benito-juarez,  Olímpico Benito Juárez,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTc2LzEvNzQvMS8xNA==-fc-juarez-vs-club-atletico-de-san-luis,  ,  https--www.ligafemenil.mx-cancha-playlist-133976-fc-juarez-vs-club-atletico-de-san-luis,  
2023-2024,Apertura,  Viernes 21 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 2-n21 Julio 2023 - 1706 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133977-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjEyMDQyLCJpZENsdWJ2aXNpdGEiOjExNzc4fQ==-informe-arbitral-gallos-blancos-de-queretaro-vs-club-atletico-de-san-luis-jornada-2-estadio-la-corregidora-fox-sports,  4 - 0,  https--www.ligafemenil.mx-cancha-estadio-858-estadio-la-corregidora,  La Corregidora,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTc3LzIvNzQvMS8xNA==-gallos-blancos-de-queretaro-vs-club-atletico-de-san-luis,  ,  https--www.ligafemenil.mx-cancha-playlist-133977-gallos-blancos-de-queretaro-vs-club-atletico-de-san-luis,  
2023-2024,Apertura,  Viernes 21 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 2-n21 Julio 2023 - 1806 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133979-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjEyMDUxLCJpZENsdWJ2aXNpdGEiOjExMTg3fQ==-informe-arbitral-mazatlan-fc-vs-toluca-jornada-2-estadio-mazatlan-fox-sports,  0 - 3,  https--www.ligafemenil.mx-cancha-estadio-1697-estadio-mazatlan,  Estadio Mazatlán,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTc5LzIvNzQvMS8xNA==-mazatlan-fc-vs-toluca,  ,  https--www.ligafemenil.mx-cancha-playlist-133979-mazatlan-fc-vs-toluca,  
2023-2024,Apertura,  Viernes 21 de Julio de 2023-nTemporada 2023-2024-nTorneo Apertura-nJornada 2-n21 Julio 2023 - 2110 hrs.,  https--www.ligafemenil.mx-cancha-informeArbitral-133978-eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6Ijc0IiwiaWRUb3JuZW8iOiIxIiwiaWRDbHVibG9jYWwiOjExNzk1LCJpZENsdWJ2aXNpdGEiOjExMTg2fQ==-informe-arbitral-fc-juarez-vs-tigres-de-la-uanl-jornada-2-estadio-olimpico-benito-juarez-fox-sports,  0 - 4,  https--www.ligafemenil.mx-cancha-estadio-17-estadio-olimpico-benito-juarez,  Olímpico Benito Juárez,  https--www.ligafemenil.mx-cancha-galeria-MTMzOTc4LzIvNzQvMS8xNA==-fc-juarez-vs-tigres-de-la-uanl,  ,  https--www.ligafemenil.mx-cancha-playlist-133978-fc-juarez-vs-tigres-de-la-uanl,  
