2018-2019,"Clausura",Sábado 19 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 3\n19 Enero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1146/estadio-la-cantera-cancha-1,https://www.ligafemenil.mx/cancha/playlist/95571/pumas-vs-veracruz
2018-2019,"Clausura",Domingo 20 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 3\n20 Enero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/9/estadio-cuauhtemoc,https://www.ligafemenil.mx/cancha/playlist/95573/puebla-fc-vs-lobos
2018-2019,"Clausura",Domingo 20 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 3\n20 Enero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/10/estadio-jose-maria-morelos-y-pavon,https://www.ligafemenil.mx/cancha/playlist/95576/m-morelia-vs-rayados-de-monterrey
2018-2019,"Clausura",Lunes 21 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 3\n21 Enero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/11/estadio-hidalgo,https://www.ligafemenil.mx/cancha/playlist/95579/pachuca-vs-tijuana
2018-2019,"Clausura",Lunes 21 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 3\n21 Enero 2019 - 20:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/12/estadio-universitario,https://www.ligafemenil.mx/cancha/playlist/95577/tigres-de-la-uanl-vs-atlas
2018-2019,"Clausura",Lunes 21 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 3\n21 Enero 2019 - 21:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1538/estadio-akron,https://www.ligafemenil.mx/cancha/playlist/95574/guadalajara-vs-santos-laguna
2018-2019,"Clausura",Miércoles 23 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n23 Enero 2019 - 15:45 hrs.,https://www.ligafemenil.mx/cancha/estadio/1421/estadio-cancha-centenario-no-5-natural-instalaciones-club-america,https://www.ligafemenil.mx/cancha/playlist/95580/america-vs-puebla-fc
2018-2019,"Clausura",Miércoles 23 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n23 Enero 2019 - 18:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/6/estadio-nemesio-diez,https://www.ligafemenil.mx/cancha/playlist/95581/toluca-vs-cruz-azul
2018-2019,"Clausura",Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 11:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/109/estadio-colomos,https://www.ligafemenil.mx/cancha/playlist/95584/atlas-vs-queretaro
2018-2019,"Clausura",Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 11:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/63/estadio-tsm-corona,https://www.ligafemenil.mx/cancha/playlist/95591/santos-laguna-vs-tigres-de-la-uanl
2018-2019,"Clausura",Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/75/estadio-universitario-buap,https://www.ligafemenil.mx/cancha/playlist/95585/lobos-vs-tijuana
2018-2019,"Clausura",Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/15/estadio-victoria,https://www.ligafemenil.mx/cancha/playlist/95582/necaxa-vs-m-morelia
2018-2019,"Clausura",Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/11/estadio-hidalgo,https://www.ligafemenil.mx/cancha/playlist/95587/pachuca-vs-pumas
2018-2019,"Clausura",Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 21:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/793/estadio-bbva-bancomer,https://www.ligafemenil.mx/cancha/playlist/95589/rayados-de-monterrey-vs-guadalajara
2018-2019,"Clausura",Domingo 27 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n27 Enero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/9/estadio-cuauhtemoc,https://www.ligafemenil.mx/cancha/playlist/95596/puebla-fc-vs-toluca
2018-2019,"Clausura",Domingo 27 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n27 Enero 2019 - 12:30 hrs.,https://www.ligafemenil.mx/cancha/estadio/1554/estadio-verde-valle-2,https://www.ligafemenil.mx/cancha/playlist/95598/guadalajara-vs-necaxa
2018-2019,"Clausura",Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 15:45 hrs.,https://www.ligafemenil.mx/cancha/estadio/1146/estadio-la-cantera-cancha-1,https://www.ligafemenil.mx/cancha/playlist/95594/pumas-vs-lobos
2018-2019,"Clausura",Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/25/estadio-la-corregidora,https://www.ligafemenil.mx/cancha/playlist/95599/queretaro-vs-santos-laguna
2018-2019,"Clausura",Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 17:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/57/estadio-luis-pirata-fuente,https://www.ligafemenil.mx/cancha/playlist/95601/veracruz-vs-pachuca
